id;id_wasp;id_secret;frame_type;frame_number;sensor;value;timestamp;sync;raw;parser_type;MeshliumID
2322591;WeatherStation;49387063D9374225;134;4;PLV2;0.00;"2019-02-10 14:10:21";128;noraw;1;meshliuma460
2322932;WeatherStation;49387063D9374225;134;60;PLV2;0.00;"2019-02-10 15:10:33";128;noraw;1;meshliuma460
2323260;WeatherStation;49387063D9374225;134;56;PLV2;0.00;"2019-02-10 16:10:31";128;noraw;1;meshliuma460
2323649;WeatherStation;49387063D9374225;134;112;PLV2;0.00;"2019-02-10 17:10:43";128;noraw;1;meshliuma460
2323971;WeatherStation;49387063D9374225;134;168;PLV2;0.00;"2019-02-10 18:10:56";128;noraw;1;meshliuma460
2324311;WeatherStation;49387063D9374225;134;224;PLV2;0.00;"2019-02-10 19:11:18";128;noraw;1;meshliuma460
2324687;WeatherStation;49387063D9374225;134;24;PLV2;0.00;"2019-02-10 20:11:31";128;noraw;1;meshliuma460
2325009;WeatherStation;49387063D9374225;134;80;PLV2;0.00;"2019-02-10 21:11:45";128;noraw;1;meshliuma460
2325364;WeatherStation;49387063D9374225;134;136;PLV2;0.00;"2019-02-10 22:11:58";128;noraw;1;meshliuma460
2325669;WeatherStation;49387063D9374225;134;192;PLV2;0.00;"2019-02-10 23:12:13";128;noraw;1;meshliuma460
2325995;WeatherStation;49387063D9374225;134;248;PLV2;0.00;"2019-02-11 00:12:25";128;noraw;1;meshliuma460
2326314;WeatherStation;49387063D9374225;134;48;PLV2;0.00;"2019-02-11 01:12:37";128;noraw;1;meshliuma460
2326662;WeatherStation;49387063D9374225;134;104;PLV2;0.00;"2019-02-11 02:12:49";128;noraw;1;meshliuma460
2327011;WeatherStation;49387063D9374225;134;160;PLV2;0.00;"2019-02-11 03:13:01";128;noraw;1;meshliuma460
2327363;WeatherStation;49387063D9374225;134;216;PLV2;0.00;"2019-02-11 04:13:13";128;noraw;1;meshliuma460
2327719;WeatherStation;49387063D9374225;134;16;PLV2;0.00;"2019-02-11 05:13:25";128;noraw;1;meshliuma460
2328025;WeatherStation;49387063D9374225;134;72;PLV2;0.00;"2019-02-11 06:13:37";128;noraw;1;meshliuma460
2328322;WeatherStation;49387063D9374225;134;124;PLV2;0.00;"2019-02-11 07:09:31";128;noraw;1;meshliuma460
2328657;WeatherStation;49387063D9374225;134;180;PLV2;0.00;"2019-02-11 08:09:46";128;noraw;1;meshliuma460
2328980;WeatherStation;49387063D9374225;134;236;PLV2;0.00;"2019-02-11 09:10:05";128;noraw;1;meshliuma460
2329324;WeatherStation;49387063D9374225;134;36;PLV2;0.00;"2019-02-11 10:10:53";128;noraw;1;meshliuma460
2329694;WeatherStation;49387063D9374225;134;92;PLV2;0.00;"2019-02-11 11:11:37";128;noraw;1;meshliuma460
2330036;WeatherStation;49387063D9374225;134;148;PLV2;0.00;"2019-02-11 12:13:14";128;noraw;1;meshliuma460
2330392;WeatherStation;49387063D9374225;134;204;PLV2;0.28;"2019-02-11 13:11:54";128;noraw;1;meshliuma460
2330931;WeatherStation;49387063D9374225;134;51;PLV2;0.00;"2019-02-11 15:13:42";128;noraw;1;meshliuma460
2331209;WeatherStation;49387063D9374225;134;51;PLV2;0.00;"2019-02-11 16:13:28";128;noraw;1;meshliuma460
2331505;WeatherStation;49387063D9374225;134;103;PLV2;0.00;"2019-02-11 17:09:46";128;noraw;1;meshliuma460
2331825;WeatherStation;49387063D9374225;134;159;PLV2;0.00;"2019-02-11 18:10:30";128;noraw;1;meshliuma460
2374100;WeatherStation;49387063D9374225;134;4;PLV2;0.00;"2019-02-20 10:36:41";128;noraw;1;meshliuma460
2374350;WeatherStation;49387063D9374225;134;40;PLV2;0.00;"2019-02-20 11:15:24";128;noraw;1;meshliuma460
2374834;WeatherStation;49387063D9374225;134;96;PLV2;0.00;"2019-02-20 12:15:51";128;noraw;1;meshliuma460
2375282;WeatherStation;49387063D9374225;134;148;PLV2;0.00;"2019-02-20 13:11:55";128;noraw;1;meshliuma460
2375803;WeatherStation;49387063D9374225;134;204;PLV2;0.00;"2019-02-20 14:12:13";128;noraw;1;meshliuma460
2376329;WeatherStation;49387063D9374225;134;4;PLV2;0.00;"2019-02-20 15:12:33";128;noraw;1;meshliuma460
2376860;WeatherStation;49387063D9374225;134;60;PLV2;0.00;"2019-02-20 16:12:50";128;noraw;1;meshliuma460
2377366;WeatherStation;49387063D9374225;134;116;PLV2;0.00;"2019-02-20 17:13:08";128;noraw;1;meshliuma460
2377857;WeatherStation;49387063D9374225;134;172;PLV2;0.00;"2019-02-20 18:13:28";128;noraw;1;meshliuma460
2378358;WeatherStation;49387063D9374225;134;56;PLV2;0.00;"2019-02-20 19:13:37";128;noraw;1;meshliuma460
2378774;WeatherStation;49387063D9374225;134;112;PLV2;0.00;"2019-02-20 20:13:49";128;noraw;1;meshliuma460
2379206;WeatherStation;49387063D9374225;134;168;PLV2;0.00;"2019-02-20 21:14:02";128;noraw;1;meshliuma460
2379637;WeatherStation;49387063D9374225;134;224;PLV2;0.00;"2019-02-20 22:14:14";128;noraw;1;meshliuma460
2380107;WeatherStation;49387063D9374225;134;24;PLV2;0.00;"2019-02-20 23:14:25";128;noraw;1;meshliuma460
2380571;WeatherStation;49387063D9374225;134;80;PLV2;0.00;"2019-02-21 00:14:37";128;noraw;1;meshliuma460
2381010;WeatherStation;49387063D9374225;134;136;PLV2;0.00;"2019-02-21 01:14:49";128;noraw;1;meshliuma460
2381432;WeatherStation;49387063D9374225;134;192;PLV2;0.00;"2019-02-21 02:15:02";128;noraw;1;meshliuma460
2381849;WeatherStation;49387063D9374225;134;248;PLV2;0.00;"2019-02-21 03:15:13";128;noraw;1;meshliuma460
2382275;WeatherStation;49387063D9374225;134;48;PLV2;0.00;"2019-02-21 04:15:25";128;noraw;1;meshliuma460
2382721;WeatherStation;49387063D9374225;134;104;PLV2;0.00;"2019-02-21 05:15:37";128;noraw;1;meshliuma460
2383148;WeatherStation;49387063D9374225;134;156;PLV2;0.00;"2019-02-21 06:11:31";128;noraw;1;meshliuma460
2383581;WeatherStation;49387063D9374225;134;212;PLV2;0.00;"2019-02-21 07:11:44";128;noraw;1;meshliuma460
2384034;WeatherStation;49387063D9374225;134;12;PLV2;0.00;"2019-02-21 08:11:55";128;noraw;1;meshliuma460
2384471;WeatherStation;49387063D9374225;134;68;PLV2;0.00;"2019-02-21 09:12:12";128;noraw;1;meshliuma460
2384915;WeatherStation;49387063D9374225;134;124;PLV2;0.00;"2019-02-21 10:12:25";128;noraw;1;meshliuma460
2385403;WeatherStation;49387063D9374225;134;180;PLV2;0.00;"2019-02-21 11:12:46";128;noraw;1;meshliuma460
2385869;WeatherStation;49387063D9374225;134;236;PLV2;0.00;"2019-02-21 12:14:07";128;noraw;1;meshliuma460
2386380;WeatherStation;49387063D9374225;134;36;PLV2;0.00;"2019-02-21 13:14:24";128;noraw;1;meshliuma460
2386828;WeatherStation;49387063D9374225;134;92;PLV2;0.00;"2019-02-21 14:14:46";128;noraw;1;meshliuma460
2387294;WeatherStation;49387063D9374225;134;148;PLV2;0.00;"2019-02-21 15:15:04";128;noraw;1;meshliuma460
2387771;WeatherStation;49387063D9374225;134;204;PLV2;0.00;"2019-02-21 16:15:18";128;noraw;1;meshliuma460
2388239;WeatherStation;49387063D9374225;134;4;PLV2;0.00;"2019-02-21 17:15:35";128;noraw;1;meshliuma460
2388752;WeatherStation;49387063D9374225;134;60;PLV2;0.00;"2019-02-21 18:16:08";128;noraw;1;meshliuma460
2389167;WeatherStation;49387063D9374225;134;56;PLV2;0.00;"2019-02-21 19:15:35";128;noraw;1;meshliuma460
2389589;WeatherStation;49387063D9374225;134;112;PLV2;0.00;"2019-02-21 20:15:48";128;noraw;1;meshliuma460
2390007;WeatherStation;49387063D9374225;134;168;PLV2;0.00;"2019-02-21 21:16:00";128;noraw;1;meshliuma460
2390493;WeatherStation;49387063D9374225;134;224;PLV2;0.00;"2019-02-21 22:16:12";128;noraw;1;meshliuma460
2390925;WeatherStation;49387063D9374225;134;24;PLV2;0.00;"2019-02-21 23:16:24";128;noraw;1;meshliuma460
2391311;WeatherStation;49387063D9374225;134;80;PLV2;0.00;"2019-02-22 00:16:36";128;noraw;1;meshliuma460
2391745;WeatherStation;49387063D9374225;134;136;PLV2;0.00;"2019-02-22 01:16:48";128;noraw;1;meshliuma460
2392150;WeatherStation;49387063D9374225;134;188;PLV2;0.00;"2019-02-22 02:12:42";128;noraw;1;meshliuma460
2392584;WeatherStation;49387063D9374225;134;244;PLV2;0.00;"2019-02-22 03:12:54";128;noraw;1;meshliuma460
2393012;WeatherStation;49387063D9374225;134;44;PLV2;0.00;"2019-02-22 04:13:06";128;noraw;1;meshliuma460
2393386;WeatherStation;49387063D9374225;134;100;PLV2;0.00;"2019-02-22 05:13:18";128;noraw;1;meshliuma460
2393785;WeatherStation;49387063D9374225;134;156;PLV2;0.00;"2019-02-22 06:13:30";128;noraw;1;meshliuma460
2394207;WeatherStation;49387063D9374225;134;212;PLV2;0.00;"2019-02-22 07:13:42";128;noraw;1;meshliuma460
2394622;WeatherStation;49387063D9374225;134;12;PLV2;0.00;"2019-02-22 08:13:56";128;noraw;1;meshliuma460
2395072;WeatherStation;49387063D9374225;134;68;PLV2;0.00;"2019-02-22 09:14:21";128;noraw;1;meshliuma460
2395551;WeatherStation;49387063D9374225;134;124;PLV2;0.00;"2019-02-22 10:14:41";128;noraw;1;meshliuma460
2396029;WeatherStation;49387063D9374225;134;180;PLV2;0.00;"2019-02-22 11:15:01";128;noraw;1;meshliuma460
2396570;WeatherStation;49387063D9374225;134;236;PLV2;0.00;"2019-02-22 12:15:15";128;noraw;1;meshliuma460
2397081;WeatherStation;49387063D9374225;134;36;PLV2;0.00;"2019-02-22 13:15:36";128;noraw;1;meshliuma460
2397501;WeatherStation;49387063D9374225;134;92;PLV2;0.00;"2019-02-22 14:16:02";128;noraw;1;meshliuma460
2397961;WeatherStation;49387063D9374225;134;148;PLV2;0.00;"2019-02-22 15:16:19";128;noraw;1;meshliuma460
2398428;WeatherStation;49387063D9374225;134;204;PLV2;0.00;"2019-02-22 16:16:43";128;noraw;1;meshliuma460
2398861;WeatherStation;49387063D9374225;134;0;PLV2;0.00;"2019-02-22 17:12:43";128;noraw;1;meshliuma460
2399302;WeatherStation;49387063D9374225;134;56;PLV2;0.00;"2019-02-22 18:13:03";128;noraw;1;meshliuma460
2399723;WeatherStation;49387063D9374225;134;56;PLV2;0.00;"2019-02-22 19:12:39";128;noraw;1;meshliuma460
2400202;WeatherStation;49387063D9374225;134;112;PLV2;0.00;"2019-02-22 20:12:51";128;noraw;1;meshliuma460
2400629;WeatherStation;49387063D9374225;134;168;PLV2;0.00;"2019-02-22 21:13:03";128;noraw;1;meshliuma460
2401067;WeatherStation;49387063D9374225;134;224;PLV2;0.00;"2019-02-22 22:13:15";128;noraw;1;meshliuma460
2401513;WeatherStation;49387063D9374225;134;24;PLV2;0.00;"2019-02-22 23:13:27";128;noraw;1;meshliuma460
2401944;WeatherStation;49387063D9374225;134;80;PLV2;0.00;"2019-02-23 00:13:39";128;noraw;1;meshliuma460
2402404;WeatherStation;49387063D9374225;134;136;PLV2;0.00;"2019-02-23 01:13:51";128;noraw;1;meshliuma460
2402854;WeatherStation;49387063D9374225;134;192;PLV2;0.00;"2019-02-23 02:14:02";128;noraw;1;meshliuma460
2403304;WeatherStation;49387063D9374225;134;248;PLV2;0.00;"2019-02-23 03:14:14";128;noraw;1;meshliuma460
2403731;WeatherStation;49387063D9374225;134;48;PLV2;0.00;"2019-02-23 04:14:27";128;noraw;1;meshliuma460
2404138;WeatherStation;49387063D9374225;134;104;PLV2;0.00;"2019-02-23 05:14:38";128;noraw;1;meshliuma460
2404506;WeatherStation;49387063D9374225;134;160;PLV2;0.00;"2019-02-23 06:14:50";128;noraw;1;meshliuma460
2404911;WeatherStation;49387063D9374225;134;216;PLV2;0.00;"2019-02-23 07:15:03";128;noraw;1;meshliuma460
2405316;WeatherStation;49387063D9374225;134;16;PLV2;0.00;"2019-02-23 08:15:14";128;noraw;1;meshliuma460
2405751;WeatherStation;49387063D9374225;134;72;PLV2;0.00;"2019-02-23 09:15:27";128;noraw;1;meshliuma460
2406233;WeatherStation;49387063D9374225;134;128;PLV2;0.00;"2019-02-23 10:15:40";128;noraw;1;meshliuma460
2406689;WeatherStation;49387063D9374225;134;184;PLV2;0.00;"2019-02-23 11:15:52";128;noraw;1;meshliuma460
2407155;WeatherStation;49387063D9374225;134;240;PLV2;0.00;"2019-02-23 12:16:05";128;noraw;1;meshliuma460
2407569;WeatherStation;49387063D9374225;134;40;PLV2;0.00;"2019-02-23 13:16:17";128;noraw;1;meshliuma460
2407973;WeatherStation;49387063D9374225;134;96;PLV2;0.00;"2019-02-23 14:16:30";128;noraw;1;meshliuma460
2408366;WeatherStation;49387063D9374225;134;152;PLV2;0.28;"2019-02-23 15:15:28";128;noraw;1;meshliuma460
2408837;WeatherStation;49387063D9374225;134;208;PLV2;0.00;"2019-02-23 16:15:44";128;noraw;1;meshliuma460
2409289;WeatherStation;49387063D9374225;134;8;PLV2;0.28;"2019-02-23 17:15:26";128;noraw;1;meshliuma460
2409701;WeatherStation;49387063D9374225;134;64;PLV2;0.00;"2019-02-23 18:15:40";128;noraw;1;meshliuma460
2410119;WeatherStation;49387063D9374225;134;56;PLV2;0.00;"2019-02-23 19:15:35";128;noraw;1;meshliuma460
2410558;WeatherStation;49387063D9374225;134;112;PLV2;0.00;"2019-02-23 20:16:06";128;noraw;1;meshliuma460
2410959;WeatherStation;49387063D9374225;134;168;PLV2;0.00;"2019-02-23 21:16:24";128;noraw;1;meshliuma460
2411355;WeatherStation;49387063D9374225;134;224;PLV2;0.00;"2019-02-23 22:16:40";128;noraw;1;meshliuma460
2411752;WeatherStation;49387063D9374225;134;20;PLV2;0.00;"2019-02-23 23:12:39";128;noraw;1;meshliuma460
2412163;WeatherStation;49387063D9374225;134;76;PLV2;0.00;"2019-02-24 00:12:51";128;noraw;1;meshliuma460
2412596;WeatherStation;49387063D9374225;134;132;PLV2;0.00;"2019-02-24 01:13:03";128;noraw;1;meshliuma460
2413011;WeatherStation;49387063D9374225;134;188;PLV2;0.00;"2019-02-24 02:13:15";128;noraw;1;meshliuma460
2413421;WeatherStation;49387063D9374225;134;244;PLV2;0.00;"2019-02-24 03:13:27";128;noraw;1;meshliuma460
2413867;WeatherStation;49387063D9374225;134;44;PLV2;0.00;"2019-02-24 04:13:39";128;noraw;1;meshliuma460
2414269;WeatherStation;49387063D9374225;134;100;PLV2;0.00;"2019-02-24 05:13:51";128;noraw;1;meshliuma460
2414697;WeatherStation;49387063D9374225;134;156;PLV2;0.00;"2019-02-24 06:14:03";128;noraw;1;meshliuma460
2415094;WeatherStation;49387063D9374225;134;212;PLV2;0.00;"2019-02-24 07:14:15";128;noraw;1;meshliuma460
2415505;WeatherStation;49387063D9374225;134;12;PLV2;0.00;"2019-02-24 08:14:27";128;noraw;1;meshliuma460
2415946;WeatherStation;49387063D9374225;134;68;PLV2;0.00;"2019-02-24 09:14:39";128;noraw;1;meshliuma460
2416400;WeatherStation;49387063D9374225;134;124;PLV2;0.00;"2019-02-24 10:14:55";128;noraw;1;meshliuma460
2416853;WeatherStation;49387063D9374225;134;180;PLV2;0.00;"2019-02-24 11:15:08";128;noraw;1;meshliuma460
2417301;WeatherStation;49387063D9374225;134;236;PLV2;0.00;"2019-02-24 12:15:21";128;noraw;1;meshliuma460
2417733;WeatherStation;49387063D9374225;134;36;PLV2;0.00;"2019-02-24 13:15:34";128;noraw;1;meshliuma460
2418228;WeatherStation;49387063D9374225;134;92;PLV2;0.00;"2019-02-24 14:15:46";128;noraw;1;meshliuma460
2418687;WeatherStation;49387063D9374225;134;148;PLV2;0.00;"2019-02-24 15:16:03";128;noraw;1;meshliuma460
2419165;WeatherStation;49387063D9374225;134;204;PLV2;0.00;"2019-02-24 16:16:15";128;noraw;1;meshliuma460
2419624;WeatherStation;49387063D9374225;134;4;PLV2;0.00;"2019-02-24 17:16:29";128;noraw;1;meshliuma460
2420061;WeatherStation;49387063D9374225;134;60;PLV2;0.00;"2019-02-24 18:16:44";128;noraw;1;meshliuma460
2420455;WeatherStation;49387063D9374225;134;56;PLV2;0.00;"2019-02-24 19:16:36";128;noraw;1;meshliuma460
2420856;WeatherStation;49387063D9374225;134;108;PLV2;0.00;"2019-02-24 20:12:32";128;noraw;1;meshliuma460
2421328;WeatherStation;49387063D9374225;134;164;PLV2;0.00;"2019-02-24 21:12:48";128;noraw;1;meshliuma460
2421730;WeatherStation;49387063D9374225;134;220;PLV2;0.00;"2019-02-24 22:13:01";128;noraw;1;meshliuma460
2422106;WeatherStation;49387063D9374225;134;20;PLV2;0.00;"2019-02-24 23:13:23";128;noraw;1;meshliuma460
2422519;WeatherStation;49387063D9374225;134;76;PLV2;0.00;"2019-02-25 00:13:36";128;noraw;1;meshliuma460
2422934;WeatherStation;49387063D9374225;134;132;PLV2;0.00;"2019-02-25 01:13:48";128;noraw;1;meshliuma460
2423327;WeatherStation;49387063D9374225;134;188;PLV2;0.00;"2019-02-25 02:14:01";128;noraw;1;meshliuma460
2423712;WeatherStation;49387063D9374225;134;244;PLV2;0.00;"2019-02-25 03:14:13";128;noraw;1;meshliuma460
2424145;WeatherStation;49387063D9374225;134;44;PLV2;0.00;"2019-02-25 04:14:25";128;noraw;1;meshliuma460
2424573;WeatherStation;49387063D9374225;134;100;PLV2;0.00;"2019-02-25 05:14:37";128;noraw;1;meshliuma460
2424987;WeatherStation;49387063D9374225;134;156;PLV2;0.00;"2019-02-25 06:14:49";128;noraw;1;meshliuma460
2425362;WeatherStation;49387063D9374225;134;212;PLV2;0.00;"2019-02-25 07:15:01";128;noraw;1;meshliuma460
2425805;WeatherStation;49387063D9374225;134;12;PLV2;0.00;"2019-02-25 08:15:18";128;noraw;1;meshliuma460
2426273;WeatherStation;49387063D9374225;134;68;PLV2;0.00;"2019-02-25 09:15:50";128;noraw;1;meshliuma460
2426710;WeatherStation;49387063D9374225;134;121;PLV2;0.00;"2019-02-25 10:14:11";128;noraw;1;meshliuma460
2427192;WeatherStation;49387063D9374225;134;177;PLV2;0.00;"2019-02-25 11:14:43";128;noraw;1;meshliuma460
2427670;WeatherStation;49387063D9374225;134;233;PLV2;0.00;"2019-02-25 12:15:08";128;noraw;1;meshliuma460
2428148;WeatherStation;49387063D9374225;134;33;PLV2;0.00;"2019-02-25 13:15:47";128;noraw;1;meshliuma460
2429069;WeatherStation;49387063D9374225;134;140;PLV2;0.00;"2019-02-25 15:13:22";128;noraw;1;meshliuma460
2429572;WeatherStation;49387063D9374225;134;196;PLV2;0.00;"2019-02-25 16:13:59";128;noraw;1;meshliuma460
2430070;WeatherStation;49387063D9374225;134;252;PLV2;0.00;"2019-02-25 17:14:33";128;noraw;1;meshliuma460
2430494;WeatherStation;49387063D9374225;134;52;PLV2;0.00;"2019-02-25 18:14:57";128;noraw;1;meshliuma460
2430911;WeatherStation;49387063D9374225;134;56;PLV2;0.00;"2019-02-25 19:14:58";128;noraw;1;meshliuma460
2431288;WeatherStation;49387063D9374225;134;112;PLV2;0.00;"2019-02-25 20:15:09";128;noraw;1;meshliuma460
2431695;WeatherStation;49387063D9374225;134;168;PLV2;0.00;"2019-02-25 21:15:26";128;noraw;1;meshliuma460
2432098;WeatherStation;49387063D9374225;134;224;PLV2;0.00;"2019-02-25 22:15:38";128;noraw;1;meshliuma460
2432441;WeatherStation;49387063D9374225;134;24;PLV2;0.00;"2019-02-25 23:15:52";128;noraw;1;meshliuma460
2432741;WeatherStation;49387063D9374225;134;80;PLV2;0.00;"2019-02-26 00:16:04";128;noraw;1;meshliuma460
2433136;WeatherStation;49387063D9374225;134;136;PLV2;0.00;"2019-02-26 01:16:16";128;noraw;1;meshliuma460
2433534;WeatherStation;49387063D9374225;134;192;PLV2;0.00;"2019-02-26 02:16:28";128;noraw;1;meshliuma460
2434001;WeatherStation;49387063D9374225;134;248;PLV2;0.00;"2019-02-26 03:16:40";128;noraw;1;meshliuma460
2434367;WeatherStation;49387063D9374225;134;44;PLV2;0.00;"2019-02-26 04:12:34";128;noraw;1;meshliuma460
2434790;WeatherStation;49387063D9374225;134;100;PLV2;0.00;"2019-02-26 05:12:46";128;noraw;1;meshliuma460
2435231;WeatherStation;49387063D9374225;134;156;PLV2;0.00;"2019-02-26 06:12:58";128;noraw;1;meshliuma460
2435582;WeatherStation;49387063D9374225;134;212;PLV2;0.00;"2019-02-26 07:13:10";128;noraw;1;meshliuma460
2435995;WeatherStation;49387063D9374225;134;12;PLV2;0.00;"2019-02-26 08:13:25";128;noraw;1;meshliuma460
2436447;WeatherStation;49387063D9374225;134;68;PLV2;0.00;"2019-02-26 09:14:07";128;noraw;1;meshliuma460
2436816;WeatherStation;49387063D9374225;134;124;PLV2;0.00;"2019-02-26 10:14:31";128;noraw;1;meshliuma460
2437277;WeatherStation;49387063D9374225;134;180;PLV2;0.00;"2019-02-26 11:14:47";128;noraw;1;meshliuma460
2437704;WeatherStation;49387063D9374225;134;236;PLV2;0.00;"2019-02-26 12:15:05";128;noraw;1;meshliuma460
2438135;WeatherStation;49387063D9374225;134;36;PLV2;0.00;"2019-02-26 13:15:51";128;noraw;1;meshliuma460
2438524;WeatherStation;49387063D9374225;134;89;PLV2;0.00;"2019-02-26 14:14:15";128;noraw;1;meshliuma460
2438901;WeatherStation;49387063D9374225;134;142;PLV2;0.00;"2019-02-26 15:13:06";128;noraw;1;meshliuma460
2439323;WeatherStation;49387063D9374225;134;198;PLV2;0.00;"2019-02-26 16:13:52";128;noraw;1;meshliuma460
2439767;WeatherStation;49387063D9374225;134;254;PLV2;0.00;"2019-02-26 17:14:57";128;noraw;1;meshliuma460
2440115;WeatherStation;49387063D9374225;134;54;PLV2;0.00;"2019-02-26 18:16:04";128;noraw;1;meshliuma460
2440410;WeatherStation;49387063D9374225;134;53;PLV2;0.00;"2019-02-26 19:12:46";128;noraw;1;meshliuma460
2440771;WeatherStation;49387063D9374225;134;109;PLV2;0.00;"2019-02-26 20:13:30";128;noraw;1;meshliuma460
2441136;WeatherStation;49387063D9374225;134;165;PLV2;0.00;"2019-02-26 21:13:44";128;noraw;1;meshliuma460
2441520;WeatherStation;49387063D9374225;134;221;PLV2;0.00;"2019-02-26 22:13:57";128;noraw;1;meshliuma460
2441865;WeatherStation;49387063D9374225;134;21;PLV2;0.00;"2019-02-26 23:14:09";128;noraw;1;meshliuma460
2442221;WeatherStation;49387063D9374225;134;77;PLV2;0.00;"2019-02-27 00:14:25";128;noraw;1;meshliuma460
2442614;WeatherStation;49387063D9374225;134;133;PLV2;0.00;"2019-02-27 01:14:37";128;noraw;1;meshliuma460
2443018;WeatherStation;49387063D9374225;134;189;PLV2;0.00;"2019-02-27 02:14:49";128;noraw;1;meshliuma460
2443366;WeatherStation;49387063D9374225;134;245;PLV2;0.00;"2019-02-27 03:15:01";128;noraw;1;meshliuma460
2443797;WeatherStation;49387063D9374225;134;45;PLV2;0.00;"2019-02-27 04:15:13";128;noraw;1;meshliuma460
2444165;WeatherStation;49387063D9374225;134;101;PLV2;0.00;"2019-02-27 05:15:25";128;noraw;1;meshliuma460
2444519;WeatherStation;49387063D9374225;134;157;PLV2;0.00;"2019-02-27 06:15:36";128;noraw;1;meshliuma460
2444953;WeatherStation;49387063D9374225;134;213;PLV2;0.00;"2019-02-27 07:15:49";128;noraw;1;meshliuma460
2445355;WeatherStation;49387063D9374225;134;13;PLV2;0.00;"2019-02-27 08:16:07";128;noraw;1;meshliuma460
2445770;WeatherStation;49387063D9374225;134;69;PLV2;0.00;"2019-02-27 09:16:37";128;noraw;1;meshliuma460
2446194;WeatherStation;49387063D9374225;134;121;PLV2;0.00;"2019-02-27 10:13:37";128;noraw;1;meshliuma460
2446617;WeatherStation;49387063D9374225;134;177;PLV2;0.00;"2019-02-27 11:14:11";128;noraw;1;meshliuma460
2447027;WeatherStation;49387063D9374225;134;230;PLV2;0.00;"2019-02-27 12:13:00";128;noraw;1;meshliuma460
2447458;WeatherStation;49387063D9374225;134;30;PLV2;0.00;"2019-02-27 13:13:38";128;noraw;1;meshliuma460
2447895;WeatherStation;49387063D9374225;134;86;PLV2;0.00;"2019-02-27 14:14:03";128;noraw;1;meshliuma460
2448299;WeatherStation;49387063D9374225;134;142;PLV2;0.00;"2019-02-27 15:14:20";128;noraw;1;meshliuma460
2448737;WeatherStation;49387063D9374225;134;198;PLV2;0.00;"2019-02-27 16:14:58";128;noraw;1;meshliuma460
2449152;WeatherStation;49387063D9374225;134;254;PLV2;0.00;"2019-02-27 17:15:44";128;noraw;1;meshliuma460
2449530;WeatherStation;49387063D9374225;134;50;PLV2;0.00;"2019-02-27 18:12:44";128;noraw;1;meshliuma460
2449909;WeatherStation;49387063D9374225;134;56;PLV2;0.00;"2019-02-27 19:12:53";128;noraw;1;meshliuma460
2450289;WeatherStation;49387063D9374225;134;112;PLV2;0.00;"2019-02-27 20:13:09";128;noraw;1;meshliuma460
2450664;WeatherStation;49387063D9374225;134;168;PLV2;0.00;"2019-02-27 21:13:23";128;noraw;1;meshliuma460
2451035;WeatherStation;49387063D9374225;134;224;PLV2;0.00;"2019-02-27 22:13:34";128;noraw;1;meshliuma460
2451395;WeatherStation;49387063D9374225;134;24;PLV2;0.00;"2019-02-27 23:13:48";128;noraw;1;meshliuma460
2451777;WeatherStation;49387063D9374225;134;80;PLV2;0.00;"2019-02-28 00:13:59";128;noraw;1;meshliuma460
2452145;WeatherStation;49387063D9374225;134;136;PLV2;0.00;"2019-02-28 01:14:11";128;noraw;1;meshliuma460
2452501;WeatherStation;49387063D9374225;134;192;PLV2;0.00;"2019-02-28 02:14:23";128;noraw;1;meshliuma460
2452870;WeatherStation;49387063D9374225;134;248;PLV2;0.00;"2019-02-28 03:14:35";128;noraw;1;meshliuma460
2453227;WeatherStation;49387063D9374225;134;48;PLV2;0.00;"2019-02-28 04:14:47";128;noraw;1;meshliuma460
2453573;WeatherStation;49387063D9374225;134;104;PLV2;0.00;"2019-02-28 05:14:59";128;noraw;1;meshliuma460
2453909;WeatherStation;49387063D9374225;134;160;PLV2;0.00;"2019-02-28 06:15:11";128;noraw;1;meshliuma460
2454240;WeatherStation;49387063D9374225;134;216;PLV2;0.00;"2019-02-28 07:15:23";128;noraw;1;meshliuma460
2454622;WeatherStation;49387063D9374225;134;16;PLV2;0.00;"2019-02-28 08:15:37";128;noraw;1;meshliuma460
2455033;WeatherStation;49387063D9374225;134;72;PLV2;0.00;"2019-02-28 09:15:58";128;noraw;1;meshliuma460
2455467;WeatherStation;49387063D9374225;134;128;PLV2;0.00;"2019-02-28 10:16:19";128;noraw;1;meshliuma460
2455846;WeatherStation;49387063D9374225;134;180;PLV2;0.00;"2019-02-28 11:12:41";128;noraw;1;meshliuma460
2456259;WeatherStation;49387063D9374225;134;236;PLV2;0.00;"2019-02-28 12:13:09";128;noraw;1;meshliuma460
2456665;WeatherStation;49387063D9374225;134;36;PLV2;0.00;"2019-02-28 13:13:36";128;noraw;1;meshliuma460
2457073;WeatherStation;49387063D9374225;134;92;PLV2;0.00;"2019-02-28 14:14:53";128;noraw;1;meshliuma460
2457497;WeatherStation;49387063D9374225;134;148;PLV2;0.00;"2019-02-28 15:15:29";128;noraw;1;meshliuma460
2457920;WeatherStation;49387063D9374225;134;204;PLV2;0.00;"2019-02-28 16:15:52";128;noraw;1;meshliuma460
2458335;WeatherStation;49387063D9374225;134;4;PLV2;0.00;"2019-02-28 17:16:29";128;noraw;1;meshliuma460
2458700;WeatherStation;49387063D9374225;134;56;PLV2;0.00;"2019-02-28 18:12:38";128;noraw;1;meshliuma460
